Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
10109,B003EML8PM,A2RUR0VA9QOIHS,"Muttimus Maximus ""Mutt""",0,0,5,1333929600,"Mmmmmm,good!","these are so addicting that i have suscribed to them.  cannot get these at the grocery stores around here.  it's a hit for movies, parties, or just even a snack.  give it a try!"
10110,B003EML8PM,A11LIEOD0VKUDQ,H. Yeldell,0,0,3,1333670400,Very Good Taste but TOO MUCH SALT,I did not find the smell to be anything but inviting.  Warm pork rinds is a concept that was new to me.  I found the taste to be very good.  I had no problems with the cook time and the bag did not collapse on the product.  My only complaint is that there was just too much salt.
10111,B003EML8PM,A2KZNUJKINCV33,Lynn P Smith,0,0,5,1333584000,Totally wonderful if not overcooked,"Unlike microwave popcorn, you cannot hear the pork skins cooking, so only by trial and error and the wattage of your microwave will you know how long to cook these. Cooked to the proper timing, they will be fluffy, melt in you mouth. 15 seconds too long you will have a stinky unedible product.<br />It is something that you must try. I cooked mine for 1 minute 45 seconds and they were not all done. I do not know the wattage of my microwave.<br />So try them for your self. As I said, they are different than popcorn, but have the same results if left too long in the micowave, stinky."
10112,B003EML8PM,AWG67630UAFHL,T. Siu,0,0,2,1332115200,Tasted good the first few bags...,"But the taste got sickening quite fast. It also makes a really weird stench/smell when you are microwaving it. Sometimes it would hurt my tongue when I am eating it. All in all, I threw the rest of them away after my 3rd bag. It might just be me but I can't say I would let the guests of my home try these so I can't recommend them here to anyone."
10113,B003EML8PM,A3432KLMRWMLQE,dholco,0,0,5,1331942400,Snacks,I like spicy snacks and this product fills the bill nicely. I will not buy another bag from the store after tasting these. A minute twenty seconds in the microwave and they are done. When my stash gets low I'll be buying more.
10114,B003EML8PM,A3MSTGLORHV59A,rhoni4,0,0,5,1331856000,Love these!!!,This is a great alternative to microwave popcorn. This is a quick and easy snack. It's got a great spicy flavor.
10115,B003EML8PM,A26JYIPTHH25VC,Moto,0,0,3,1331510400,Not what I was hoping for,"Takes at least three minutes in my Micro, and some are singed while some are still old maids. Good flavor but just a little salty for me. I do not recommend."
10116,B003EML8PM,A3B4NME8BM42KC,A. Demberel,0,0,1,1330473600,Disgusting.,"Too salty. But that was not even the worst of the problems. It has a weird texture (I cooked it perfectly) and tastes horrible. If you haven't eaten pork rinds before, please stay away. Even the worst popcorn tastes better."
10117,B003EML8PM,A2I3KPQFFD7GR8,P. B. Jones,0,0,5,1330473600,"Not Bacon, but still a great snack","I love reading reviews about the smell.  Have you really though this through.  We are taking pork rind pellets, and microwaving them till they expand.  It's frankly amazing they don't smell worse.  Beyond the smell of cooking rind (which I don't mind by the way), these snacks are great.  It took us a two bags to figure out the cook time.  To little and you don't get full expansion, to much and they get hard, I mean real hard.  For us it is 1 minute 30 seconds to perfection every time.  I really like the seasoning as well.  I don't find it offensively over board or chemically.  Basically it is a simple snack."
10118,B003EML8PM,ALZPRP27D6Z3C,Sancho,0,0,5,1329696000,great with beer!,"Lowrey's Bacon Curls Microwave Pork Rinds, Hot & Spicy, 1.75-Ounce Packages (Pack of 18).<br />Pork Rinds are great with beer. Love it!"
10119,B003EML8PM,A1ALAPVEGIT2RK,Babba_Targus,0,0,4,1329436800,Not to shabby.,"Calling these ""Bacon Curls"" is a bit of a stretch, but they are in fact tasty pork rinds. I am fairly certain only bacon can be bacon."
10120,B003EML8PM,A7JK6KSJIQI6G,BEDMONDS,0,0,5,1327881600,PORK RINDS,"I ordered the pork rinds as a Christmas gift for my father in law. (He is one who has everything, and if you buy him anything, he will put it up.)Then I ordered some for my husband, needless to say I took some to work with me. We all have fallen in love with them. During this time, I have contacted the grocery store and they have now put them in their store, for everyone to purchase and enjoy."
10121,B003EML8PM,A1NYV9VFD7H0I7,inurb,0,0,5,1327536000,Perfect When You Want A Low Carb Snack,These taste great and if you don't cook them all the way the tiny bits of pork rinds stay crunchy and hard (Which I love!)<br />It's very reminiscent of porchetta skin.<br /><br />I keep a case of these at work and one at home. That way I have a quick snack at the office and a nice substitute for popcorn at home. Honestly these taste better than any popcorn I've ever had. If you are on a ketogenic diet these are a must have.
10122,B003EML8PM,A2B6QDHAHWFOI7,Kelly D. Gibson,0,0,5,1326672000,Great Snacks,For anyone who likes pork rinds and a decent spicy flavor these are the way to go!<br />Super easy to cook in the microwave and less cost than buying regular ones.<br />Great taste! Easy and not bad on carbs and fat as well!
10123,B003EML8PM,A3NPHTHUM8SS61,Fatman,0,0,5,1325376000,Best Pork Rinds Available,"These microwave pork rinds are absolutely the BEST available. Any bag of pork rinds you buy in a store are not as good. The only place I've seen their equal is the ones that are cooked fresh at fall festivals and such places. They are EXCELLENT. Do not overcook them or they will burn and be lousy. If done properly, they are the best."
10124,B003EML8PM,ADQGF68CXJOTX,"Maxine ""Max""",0,0,5,1325116800,The Microwave Pork Rinds Are Surpisingly Fantastic,"I have not had pork rinds in more than 20 years and thought that this would be fun to try but I didn'nt have high expectations. Microwave popcorn is pervasive and a proven success. However, I had never heard of microwave pork rinds and it was hard to imagine that it could really work as well as popcorn.  Well it does.  I don't have much with which to compare the taste (20+ years ago), however, the texture and crispiness is just as I remembered. I like spicy snacks and as another reviewer noted, these are not especially spicy but I used a few shakes of cayenne pepper and that did the job.<br /><br />It is very important to shake the bag in order to evenly distrbute the rinds throughout the bag before putting it into the microwave.  I have also found that 2 mins 30 seconds is the best time in my microwave oven to pop all of the bacon rinds.<br /><br />I have eaten 9 bags of the pork rinds and I love them.  They are light and crunchy and it is my experience that they pop better than popcorn.  And each bag is only 1 carb."
10125,B003EML8PM,A3VZ94PGPVBQFF,cajunman,0,0,5,1325116800,good seller,"i own a bar and this product, along with the regular rinds, is a very good seller. keeps customer at the bar for snacks plus puts something in their stomach for the liquor."
10126,B003EML8PM,A1DUSP1JJA0H7L,agk,0,0,4,1324944000,Way better than pre-cooked kind,"I got these for my low carb diet. I plan to eat them with tuna salad and/or guacamole. I cooked some last night just to see how it works. They were pretty good plain, but I'm looking forward to trying them with dip."
10127,B003EML8PM,A1U29J8EEBPETK,Marlyn,0,0,5,1323907200,Low Carb  treat!,"These pork rinds are the ticket! Delicious!<br />Once you master eye-balling the rise of the bag and when to stop those microwaves, you will be soooo delighted!<br />All the rind pieces have been  puffing up  nicely  for me and when dipped in Blue Cheese dressing with tabasco sauce, oh that is part of the good life guys !!<br />Order arrived  in great shape flawless transaction - will be back  for more!"
10128,B003EML8PM,A3CF7UNYUNEDX4,Heather,0,0,5,1322611200,Great,"These are great.  Just like pork rinds out of the bag, but fresh and hot whenever you want them.  Beware they really are hot and spicy but I love the heat.  Make sure to read and follow the directions before microwaving!"
10129,B003EML8PM,A1PQ1G5PROUTR2,Murdoc829,0,0,5,1322006400,"I Love Salt, So I Love These","Okay, first of all I accidentally ordered two boxes of these, so I am now the proud owner of way more pork rinds than anyone should have in the house. Luckily, they are pretty darned delicious. I microwaved mine for almost two minutes (because my microwave isn't the most powerful machine out there), and what resulted were hot, crispy, puffy pork rinds that taste like they should be way worse for you than they are (I mean, they're not great for you, but come on, they're pork rinds). They are quite salty, but I'm a salt fanatic, so that's a-okay in my book. Anyway, I recommend. Just don't order two boxes, or you'll be stuck wondering if microwave pork rinds are an acceptable Christmas gift. . . ."
10130,B003EML8PM,A1F44E6NGVC40R,beachtaylo,0,0,5,1321920000,Great snack product from Amazon,"Amazon,we'll be back!  My daughter and I just started a very low carb diet and were searching for a snack.  The Lowrey's Micro Pork Rinds really fit the bill.  We both enjoy this snack and our diet loves it too!"
10131,B003EML8PM,A1DK80EH4OHUVY,LucyLocket,0,0,5,1320364800,Delicious!,"These pork rinds are delicious!  They taste so fresh, plump up nicely, and have the right amount of spice.  Plus, cooking them in the microwave, just like microwavable popcorn, is a breeze.  I store them in the freezer, along with my popcorn, to keep them fresh.  There is only 1 carb per bag, which makes a perfect snack for my diabetic lifestyle."
10132,B003EML8PM,A2ZX2OEW7WL6G4,Brian K Thornton,0,0,4,1320364800,Pork Rinds,"I'm diabetic and manage my weight and blood sugar levels medicine free with a low carb diet.  They don't sell these anywhere I've seen locally but in the ""south"" I would think they would be a hit!  They're a good product and blow away any already prepared pork rinds and if you're on a low carb diet it's really hard to find a crunchy snack and these fit the bill!  They are flavorful and tender yet crisp.  Thumbs up."
